Std_id,Reference,Analysis,Design,Coding,github,Testing,Results,Report,Presentation,Proposal,NumOfMeetings,Evaluation
9486,99,7,3,60,59,95,48,68,41,60,1,
9487,97,13,67,8,18,9,79,26,17,86,6,
9488,60,35,42,77,10,23,42,10,81,78,5,
9489,60,27,33,9,5,3,6,19,32,19,1,
9490,38,3,3,6,57,31,12,13,0,10,5,
9491,89,98,72,23,93,60,15,68,49,81,4,
9492,42,76,77,36,80,15,29,39,85,97,4,
9493,27,27,1,6,24,13,48,27,18,41,1,
9494,28,34,9,24,19,7,4,25,23,39,3,
9495,30,75,15,66,15,80,21,80,31,79,10,
9496,33,94,28,50,29,11,90,18,98,62,2,
9497,29,45,75,8,56,91,33,78,12,34,3,
9498,3,40,24,68,90,71,24,6,27,31,6,
9499,11,15,62,4,10,2,1,98,83,77,7,
9500,55,63,56,76,91,11,17,30,47,86,3,
9501,7,59,95,43,98,75,83,79,42,8,9,
9502,1,5,2,2,55,21,63,46,55,37,5,
9503,13,60,62,93,59,35,29,90,43,74,4,
9504,5,1,6,5,27,15,63,54,1,71,3,
9505,3,50,9,5,62,33,57,42,61,53,4,
9506,17,4,36,52,58,8,46,22,36,22,3,
9507,38,9,11,80,85,25,1,37,22,80,2,
9508,95,76,11,62,41,30,98,41,38,26,7,
9509,19,16,18,6,55,95,17,62,2,16,7,
9510,58,10,13,68,34,11,43,64,22,93,0,
9511,4,72,35,90,24,85,85,97,70,19,8,
9512,49,99,99,60,61,69,94,10,4,47,1,
9513,46,86,42,32,45,67,7,8,8,8,0,
9514,52,72,93,1,37,94,92,28,77,56,5,
9515,18,69,86,87,78,36,92,88,81,3,9,
9516,6,79,97,46,35,58,4,61,71,44,3,
9517,30,80,51,75,32,20,14,11,45,2,4,
9518,36,9,3,47,62,34,22,34,22,45,9,
9519,56,12,66,72,44,60,67,81,71,99,4,
9520,60,33,5,23,34,5,6,13,8,25,0,
9521,34,73,51,3,83,15,27,52,74,29,7,
9522,0,9,9,3,27,36,74,17,32,44,3,
9523,32,83,85,78,94,77,8,69,12,21,4,
9524,5,6,5,25,79,23,9,3,29,43,8,
9525,88,11,59,7,5,2,1,1,75,100,3,
9526,89,61,59,36,25,43,3,37,43,96,9,
9527,26,84,49,91,96,5,98,82,21,2,2,
9528,67,99,69,97,18,41,36,14,81,92,8,
9529,9,85,92,44,56,35,3,46,65,44,2,
9530,75,86,32,42,39,93,90,34,28,57,5,
9531,32,9,56,71,29,59,58,84,58,59,10,
9532,2,83,37,73,39,73,40,22,91,42,2,
9533,75,30,30,52,71,66,73,90,21,5,4,
9534,30,12,67,46,62,15,49,87,3,71,0,
9535,77,84,82,62,74,16,68,54,50,73,9,
9536,21,98,61,23,54,99,72,36,18,30,0,
9537,84,4,71,22,68,90,83,53,46,91,4,
9538,45,6,3,7,19,18,6,31,25,1,1,
9539,12,37,27,49,74,5,52,44,32,22,2,
9540,46,82,74,75,65,15,77,77,3,75,2,
9541,99,49,58,33,80,68,25,3,30,85,7,
9542,31,50,32,4,8,71,76,48,9,11,7,
9543,5,10,2,3,94,86,89,57,92,50,5,
9544,12,1,0,90,3,74,69,3,57,8,3,
9545,26,25,21,3,30,43,46,6,49,8,1,
9546,74,55,67,72,13,58,49,92,88,50,2,
9547,100,99,95,8,90,10,67,40,83,93,5,
9548,16,11,3,29,19,18,40,9,15,3,2,
9549,93,84,38,22,80,56,66,32,90,8,5,
9550,100,5,46,83,37,55,11,98,19,49,0,
9551,62,68,47,15,78,64,17,47,68,88,10,
9552,90,64,63,37,53,62,26,85,18,31,8,
9553,5,39,20,28,48,54,83,97,88,66,5,
9554,95,26,98,53,50,51,42,98,84,12,8,
9555,57,47,84,19,91,9,70,85,34,99,7,
9556,7,89,1,13,96,23,84,53,23,45,4,
9557,27,30,13,27,20,15,2,34,35,29,5,
9558,63,99,96,31,32,16,60,97,72,50,8,
9559,97,25,86,83,94,10,60,5,74,9,2,
9560,9,66,19,65,71,75,89,97,60,79,10,
9561,97,75,81,4,45,79,65,90,36,82,7,
9562,63,10,86,12,13,63,0,10,10,6,3,
9563,4,8,10,9,18,17,74,1,69,9,9,
9564,42,39,1,51,29,73,2,9,6,1,9,
9565,50,4,28,28,4,17,1,39,6,46,8,
9566,54,13,40,52,45,81,83,21,98,81,5,
9567,89,47,19,67,70,97,88,23,22,25,9,
9568,44,38,50,81,39,22,9,46,10,78,3,
9569,70,11,88,40,78,77,2,88,84,92,10,
9570,6,9,4,1,55,49,25,98,49,93,10,
9571,77,63,15,89,3,71,88,41,70,1,9,
9572,6,1,10,3,65,78,19,10,75,47,5,
9573,13,76,35,69,23,14,17,71,83,63,2,
9574,16,74,69,29,32,6,89,64,1,34,3,
9575,68,29,23,0,49,17,1,38,6,72,9,
9576,2,11,11,13,41,17,4,16,15,75,1,
9577,23,45,89,9,14,37,62,58,20,93,8,
9578,40,35,3,21,20,16,14,17,33,48,2,
9579,33,6,4,17,17,9,6,44,4,3,2,
9580,6,2,43,8,40,19,4,30,50,20,8,
9581,31,59,22,69,100,39,48,86,81,89,7,
9582,21,98,36,81,2,57,38,67,32,41,4,
9583,45,2,20,99,41,61,44,84,70,20,0,
9584,91,78,39,100,84,24,46,33,10,69,1,
9585,48,38,96,86,84,76,39,94,54,98,8,
9586,6,8,5,7,49,42,25,45,18,25,1,
9587,33,72,34,25,34,19,9,96,98,15,0,
9588,88,6,80,56,2,2,96,27,15,1,10,
9589,97,4,85,80,35,34,19,86,80,61,8,
9590,5,9,20,73,36,8,18,4,20,20,1,
9591,19,48,3,29,29,30,95,13,60,59,6,
9592,90,63,1,57,30,84,43,35,51,40,1,
9593,68,4,24,66,76,36,10,31,91,84,9,
9594,1,5,1,7,6,13,32,14,79,87,3,
9595,51,10,28,23,0,8,11,3,64,9,8,
9596,92,25,91,64,73,95,45,41,62,2,6,
9597,21,78,89,14,76,84,15,22,59,18,8,
9598,88,0,60,42,22,76,52,96,96,18,6,
9599,39,5,2,45,8,9,12,9,10,28,4,
9600,65,24,7,62,6,38,14,61,65,59,1,
9601,38,14,38,62,40,11,58,14,16,4,4,
9602,38,68,39,89,59,20,23,16,42,35,5,
9603,77,69,63,26,0,58,31,42,96,68,7,
9604,22,11,75,30,57,97,24,59,41,98,4,
9605,18,31,1,79,53,33,8,17,28,34,1,
9606,1,43,83,93,25,44,86,17,72,10,8,
9607,75,34,22,54,22,32,7,73,77,2,9,
9608,40,21,66,92,51,93,39,18,52,1,2,
9609,63,28,5,36,14,6,11,38,28,57,4,
9610,44,8,29,26,17,4,20,23,6,14,0,
9611,63,89,76,71,54,29,46,92,40,10,10,
9612,56,31,15,72,58,31,2,66,16,56,8,
9613,34,38,25,23,68,56,2,2,7,9,2,
9614,45,82,55,64,74,37,100,86,86,37,7,
9615,64,68,19,19,38,81,40,6,11,72,1,
9616,71,81,65,87,79,33,60,99,38,8,8,
9617,32,65,12,99,53,95,33,51,88,97,4,
9618,17,32,6,1,46,12,11,6,8,63,8,
9619,11,54,17,47,15,85,16,69,91,84,2,
9620,73,67,24,71,28,40,21,46,90,99,4,
9621,85,42,69,35,95,17,88,99,26,25,5,
9622,30,9,6,26,55,4,49,5,31,33,2,
9623,62,6,10,12,13,13,19,4,11,4,7,
9624,69,55,14,11,70,39,7,57,47,52,8,
9625,65,16,2,29,47,17,17,30,18,14,6,
9626,45,4,29,8,62,68,5,100,72,76,6,
9627,91,6,15,74,17,97,90,91,35,2,9,
9628,53,50,29,80,59,82,1,77,29,58,9,
9629,77,94,99,78,35,88,74,27,68,69,0,
9630,33,90,42,30,25,47,85,89,11,19,2,
9631,34,34,13,62,79,17,46,48,48,46,2,
9632,72,13,100,93,6,8,55,51,70,89,4,
9633,11,27,46,4,5,22,47,8,7,24,9,
9634,23,6,22,2,27,9,60,47,28,9,2,
9635,25,0,2,3,6,4,0,88,14,77,6,
9636,63,70,76,48,85,30,33,52,100,73,7,
9637,76,9,48,84,53,97,68,60,10,32,6,
9638,10,25,30,0,18,17,7,9,42,25,7,
9639,2,79,44,33,14,87,51,41,41,18,1,
9640,24,57,93,28,24,30,58,57,87,47,8,
9641,81,91,44,36,69,81,12,8,90,69,5,
9642,39,3,31,19,3,44,48,11,17,41,4,
9643,14,13,10,29,5,3,4,0,26,43,4,
9644,77,32,100,55,46,41,29,90,90,14,4,
9645,43,7,82,98,91,1,60,69,6,32,7,
9646,25,51,45,58,85,42,6,4,1,4,8,
9647,33,92,49,72,100,2,2,3,9,8,6,
9648,65,79,44,25,28,53,46,5,93,90,6,
9649,54,43,56,74,50,68,16,33,39,31,7,
9650,59,53,90,50,75,5,42,18,11,4,8,
9651,39,32,5,28,40,16,2,38,9,34,5,
9652,5,23,30,38,21,7,2,0,12,79,9,
9653,36,44,34,79,0,61,75,71,65,47,9,
9654,24,40,3,75,47,19,17,17,4,5,1,
9655,41,95,51,36,86,52,48,7,66,11,4,
9656,93,46,9,68,89,5,57,82,96,61,9,
9657,18,96,94,87,6,88,22,56,22,57,2,
9658,73,90,67,29,61,7,12,85,51,46,5,
9659,57,21,22,42,32,54,4,4,9,9,6,
9660,42,78,71,19,63,83,1,8,6,7,7,
9661,6,5,1,6,30,98,78,33,12,90,5,
9662,71,61,60,22,96,33,89,68,74,15,2,
9663,82,38,75,90,47,70,74,75,71,18,5,
9664,9,16,38,27,7,8,20,32,43,41,0,
9665,31,5,86,48,15,57,20,53,49,41,8,
9666,1,25,46,7,3,4,8,47,11,18,5,
9667,7,9,8,4,94,86,53,97,37,84,6,
9668,65,99,32,61,48,19,85,35,49,4,4,
9669,25,87,92,17,93,55,50,36,80,43,5,
9670,63,83,77,21,100,66,32,48,30,64,6,
9671,41,50,56,62,39,79,85,3,41,38,7,
9672,61,3,61,31,37,94,46,7,56,95,5,
9673,3,7,0,9,83,35,98,73,87,39,2,
9674,92,45,84,47,76,40,87,84,35,63,7,
9675,39,22,93,8,26,17,97,61,45,82,7,
9676,1,33,70,26,70,45,52,89,38,64,2,
9677,23,0,10,4,10,18,20,23,14,3,10,
9678,68,10,16,15,18,14,0,32,24,1,1,
9679,80,42,83,29,54,63,83,90,77,94,5,
9680,26,45,45,45,14,32,8,40,50,12,10,
9681,96,66,68,80,17,43,2,33,9,90,3,
9682,12,18,30,16,9,5,8,41,8,62,6,
9683,96,3,79,81,57,50,2,2,9,10,0,
9684,53,19,13,22,29,18,16,19,12,7,3,
9685,2,10,1,9,15,76,34,22,2,10,6,
9686,6,49,32,79,95,83,47,83,39,59,8,
9687,10,6,17,32,29,49,0,41,9,39,3,
9688,28,25,9,23,5,3,13,18,1,64,5,
9689,9,6,96,59,63,14,52,21,80,80,0,
9690,65,66,84,41,19,92,9,4,7,2,6,
9691,96,2,53,20,34,30,70,13,89,25,3,
9692,29,44,36,18,75,40,72,32,39,20,7,
9693,21,84,87,68,80,43,83,11,82,72,6,
9694,6,48,68,79,35,3,34,73,21,38,9,
9695,32,62,15,76,55,44,37,83,20,69,7,
9696,38,41,62,88,1,67,26,83,26,70,5,
9697,56,86,29,83,14,81,5,10,3,2,4,
9698,63,66,75,70,42,27,64,31,63,12,2,
9699,32,27,39,14,42,9,12,76,80,73,9,
9700,9,21,46,43,42,21,19,29,40,0,2,
9701,40,21,4,36,61,6,58,30,20,29,2,
9702,23,65,91,76,99,20,95,60,90,4,7,
9703,15,50,15,6,97,64,57,12,82,68,5,
9704,38,22,93,33,33,88,8,13,53,8,5,
9705,50,5,18,85,76,96,89,47,71,0,4,
9706,0,75,10,15,52,96,96,54,80,8,2,
9707,40,41,1,53,53,72,80,17,79,52,8,
9708,66,46,16,69,82,68,11,34,91,43,5,
9709,15,81,91,39,46,51,41,26,37,60,8,
9710,2,34,64,19,53,14,100,64,63,55,6,
9711,8,88,41,35,4,11,51,24,2,58,9,
9712,69,85,53,52,66,3,50,95,10,44,4,
9713,50,39,2,40,13,6,17,5,24,71,10,
9714,84,11,12,23,92,9,0,8,2,10,8,
9715,61,15,58,5,6,0,10,4,1,90,9,
9716,62,46,88,1,47,30,53,96,93,37,6,
9717,39,85,51,77,63,95,20,82,46,12,5,
9718,66,22,3,33,9,5,46,25,37,40,9,
9719,52,39,97,79,93,28,42,67,71,45,9,
9720,47,20,13,74,13,92,1,9,8,3,8,
9721,23,34,48,42,86,16,2,6,9,3,4,
9722,39,78,53,54,72,18,95,44,13,2,4,
9723,27,41,7,3,26,12,9,17,21,37,0,
9724,34,27,71,67,11,10,66,72,91,21,3,
9725,12,32,19,19,17,6,1,12,21,63,3,
9726,2,1,3,1,96,76,17,88,93,99,5,
9727,10,6,1,8,91,38,67,44,63,6,4,
9728,29,7,94,17,28,86,5,7,2,3,3,
9729,51,16,68,47,10,34,88,5,57,78,2,
9730,64,81,88,89,66,45,28,60,59,70,3,
9731,84,9,42,99,47,60,66,0,29,32,8,
9732,33,82,81,87,55,33,52,46,32,2,4,
9733,7,29,37,76,68,4,33,33,72,56,10,
9734,37,38,46,22,14,38,16,31,8,21,4,
9735,24,22,23,3,0,4,18,14,20,5,2,
9736,9,5,8,4,48,48,42,70,86,72,5,
9737,45,3,77,68,8,80,53,29,55,43,3,
9738,84,23,74,3,80,21,3,93,22,12,9,
9739,20,78,3,48,66,35,87,82,44,80,9,
9740,59,40,95,10,5,2,4,49,90,68,3,
9741,6,8,7,3,49,39,79,81,82,25,1,
9742,22,35,94,37,94,61,78,90,85,87,1,
9743,1,66,34,31,76,44,46,15,83,92,8,
9744,8,15,94,45,81,35,34,30,81,74,0,
9745,19,41,20,88,17,79,38,47,54,83,7,
9746,88,91,98,58,32,92,93,33,21,50,6,
9747,19,100,51,20,79,3,13,74,70,6,2,
9748,27,8,97,19,39,61,68,37,71,78,7,
9749,8,2,5,5,72,60,51,58,58,7,6,
9750,34,27,20,78,91,84,10,44,6,36,1,
9751,29,99,66,96,99,13,56,27,0,84,1,
9752,68,34,96,8,44,35,39,48,3,26,7,
9753,5,85,62,79,59,24,75,99,11,92,8,
9754,97,26,10,57,27,43,26,80,73,3,8,
9755,46,1,62,31,99,23,6,89,61,53,4,
9756,59,74,66,12,2,56,81,19,94,63,1,
9757,56,31,56,84,69,72,55,18,45,64,3,
9758,23,19,43,2,5,9,2,18,97,60,3,
9759,4,27,56,54,90,33,75,20,41,14,8,
9760,34,89,30,95,91,7,7,30,70,19,0,
9761,5,8,8,5,71,52,42,0,38,21,9,
9762,7,93,4,69,32,29,97,22,43,39,6,
9763,50,53,72,20,16,84,62,41,99,2,5,
9764,35,75,84,49,58,24,74,16,83,65,6,
9765,60,66,10,96,85,80,2,60,81,9,3,
9766,57,8,10,2,17,4,3,36,0,60,5,
9767,7,9,2,0,38,76,1,14,49,60,10,
9768,77,95,13,99,96,24,72,49,57,20,9,
9769,83,22,24,23,52,65,33,91,56,60,1,
9770,92,93,22,10,8,1,9,58,42,55,2,
9771,14,24,8,25,40,5,6,32,7,22,9,
9772,63,61,58,39,24,68,2,7,7,2,9,
9773,49,33,41,38,27,24,7,30,4,11,7,
9774,38,45,79,87,73,78,39,12,55,74,2,
9775,34,17,17,39,30,10,16,44,5,31,0,
9776,46,15,4,68,64,13,3,16,29,7,2,
9777,30,13,26,53,82,1,6,9,8,7,6,
9778,99,40,31,68,73,23,90,51,35,9,10,
9779,17,37,77,52,73,64,61,25,3,2,2,
9780,56,72,87,9,93,85,8,10,10,9,1,
9781,7,18,12,31,70,68,81,25,58,61,4,
9782,28,71,17,95,9,99,89,94,1,3,2,
9783,79,84,8,47,40,38,36,82,28,28,2,
9784,95,11,22,64,14,32,44,81,16,30,2,
9785,84,38,83,88,91,30,10,8,4,8,6,
9786,4,9,80,0,27,73,94,61,37,32,1,
9787,5,2,9,10,70,35,45,21,89,31,3,
9788,16,6,9,58,74,1,32,50,13,44,1,
9789,8,46,23,18,10,40,43,4,4,28,9,
9790,70,19,84,94,46,15,83,100,97,62,0,
9791,90,83,6,93,30,34,44,96,65,24,2,
9792,79,5,66,89,6,97,48,23,95,99,7,
9793,30,5,2,57,20,16,61,30,36,12,3,
9794,16,82,26,63,15,87,59,53,65,20,9,
9795,38,7,0,48,3,12,9,44,29,49,4,
9796,78,23,49,8,10,3,5,98,80,60,8,
9797,24,22,78,12,61,8,30,66,15,21,2,
9798,13,79,95,56,5,88,7,93,98,57,6,
9799,49,49,10,54,6,58,37,76,91,62,0,
9800,19,80,89,13,31,98,9,94,20,16,10,
9801,6,9,8,6,64,23,1,23,80,95,9,
9802,24,91,95,21,88,67,41,66,28,42,7,
9803,37,7,9,62,68,36,13,2,3,22,3,
9804,64,31,77,91,53,13,71,77,10,96,4,
9805,90,20,19,79,0,26,36,59,73,90,7,
9806,22,12,51,29,30,35,3,5,0,9,7,
9807,55,77,66,9,2,6,8,87,39,52,6,
9808,19,8,0,49,61,32,78,17,60,54,1,
9809,17,19,25,47,85,81,48,75,74,27,8,
9810,26,24,17,6,2,14,7,1,12,41,7,
9811,42,47,12,4,1,2,6,76,85,53,2,
9812,98,7,23,6,8,4,1,50,90,79,6,
9813,82,62,41,21,43,68,78,84,58,84,4,
9814,62,96,77,10,74,21,38,90,68,21,10,
9815,63,76,6,73,48,29,87,85,44,88,8,
9816,15,5,45,25,46,8,18,2,0,43,1,
9817,55,93,2,80,13,49,45,39,38,13,4,
9818,10,33,85,76,35,36,64,20,35,4,2,
9819,52,33,1,33,39,4,9,16,7,15,8,
9820,68,39,28,35,34,15,11,22,6,26,2,
9821,97,39,91,57,66,26,29,12,49,20,4,
9822,17,31,6,2,39,9,6,16,26,14,7,
9823,10,39,21,36,21,98,75,84,74,86,3,
9824,64,18,22,28,48,3,17,48,21,65,2,
9825,58,71,24,34,63,31,1,9,6,5,8,
9826,46,97,30,4,19,79,88,2,26,5,7,
9827,87,67,84,53,52,40,42,37,78,48,4,
9828,12,74,29,8,10,9,8,8,33,47,6,
9829,4,21,15,41,14,49,24,46,40,50,2,
9830,20,80,42,41,98,16,93,86,70,10,6,
9831,9,44,7,88,5,17,88,94,49,58,8,
9832,86,80,45,59,86,55,78,21,94,76,8,
9833,55,23,100,7,1,8,7,97,90,76,5,
9834,38,76,35,3,4,10,7,91,56,15,3,
9835,34,25,7,11,32,13,26,28,48,48,2,
9836,84,60,21,68,30,42,89,77,21,29,9,
9837,71,3,50,26,69,42,98,50,10,33,3,
9838,78,45,64,14,70,5,97,91,4,84,6,
9839,36,84,23,94,0,18,49,19,65,97,7,
9840,91,58,70,60,39,64,73,29,58,20,2,
9841,43,35,65,8,7,8,8,96,80,75,0,
9842,3,70,38,14,39,49,45,12,6,88,7,
9843,43,84,0,91,28,27,41,31,0,62,5,
9844,4,3,3,9,89,18,48,38,88,18,5,
9845,7,65,31,72,20,24,4,60,56,59,9,
9846,51,37,42,44,83,81,47,8,72,48,3,
9847,2,82,32,96,39,18,9,84,0,44,0,
9848,5,1,2,2,82,37,6,47,24,81,3,
9849,81,87,10,55,72,58,22,70,47,37,8,
9850,36,59,15,63,96,54,65,3,61,43,3,
9851,41,99,85,8,2,9,6,31,22,66,3,
9852,10,41,61,6,0,8,1,82,42,55,9,
9853,89,72,12,35,84,73,10,79,50,88,9,
9854,57,54,84,23,58,88,76,5,46,37,10,
9855,53,75,14,91,76,61,25,64,85,64,0,
9856,31,16,46,18,7,71,91,39,51,87,4,
9857,57,33,22,39,88,89,31,48,68,9,1,
9858,2,7,4,1,2,3,9,35,40,39,8,
9859,20,0,85,73,69,52,68,68,88,59,10,
9860,80,23,19,42,15,21,0,42,57,93,7,
9861,36,58,96,37,88,77,8,9,9,3,8,
9862,5,37,21,20,8,9,16,55,20,43,4,
9863,81,99,55,42,39,94,94,82,76,86,1,
9864,81,30,97,96,8,66,28,88,57,24,9,
9865,4,7,3,3,21,58,11,8,1,95,5,
9866,7,33,4,64,60,10,52,39,48,40,4,
9867,76,87,64,12,74,75,35,30,81,73,6,
9868,92,87,75,33,14,30,30,61,10,1,8,
9869,20,67,5,2,8,0,9,9,60,90,2,
9870,19,19,9,75,15,25,20,11,25,19,2,
9871,31,20,13,16,1,20,30,5,41,22,2,
9872,21,12,15,75,67,20,11,96,75,25,3,
9873,28,78,13,23,11,11,87,30,34,43,7,
9874,9,31,42,47,27,19,23,17,48,37,9,
9875,43,14,5,1,22,4,13,38,15,17,6,
9876,28,32,91,27,92,55,46,18,24,4,4,
9877,45,14,28,13,10,4,5,11,27,74,8,
9878,85,8,18,86,28,98,76,70,3,9,10,
9879,64,45,88,35,71,35,56,56,38,90,2,
9880,12,43,67,99,63,12,49,88,67,87,9,
9881,17,58,86,35,56,90,77,52,49,61,7,
9882,27,14,34,23,5,9,3,52,35,16,7,
9883,43,79,84,55,77,51,52,21,44,19,7,
9884,77,73,94,18,10,83,89,52,43,93,4,
9885,86,64,14,87,15,32,62,38,13,16,3,
9886,52,38,72,98,72,81,93,66,74,77,10,
9887,71,88,7,28,37,86,44,52,89,54,7,
9888,10,20,5,84,74,37,18,28,25,1,3,
9889,87,91,27,74,89,15,4,67,98,5,8,
9890,76,47,94,24,74,31,48,66,3,31,5,
9891,73,70,8,97,79,98,1,30,68,20,3,
9892,31,37,10,68,60,40,23,39,9,83,7,
9893,17,85,69,56,24,61,53,86,18,9,3,
9894,8,3,8,2,76,80,23,37,5,27,10,
9895,76,35,84,58,56,99,64,30,58,9,3,
9896,21,64,93,89,41,71,96,39,27,95,8,
9897,76,96,26,43,6,90,62,22,50,61,1,
9898,53,6,61,95,93,73,6,4,2,3,2,
9899,27,11,60,99,17,34,9,37,11,1,8,
9900,29,8,4,23,16,5,7,39,25,6,5,
9901,29,15,38,6,6,3,7,8,5,3,4,
9902,31,22,25,33,64,11,21,46,12,49,2,
9903,66,96,9,5,83,83,3,7,8,5,10,
9904,10,20,33,26,9,20,10,50,22,1,4,
9905,98,88,94,83,1,48,6,53,58,54,4,
9906,15,3,6,22,36,29,7,38,5,1,0,
9907,63,63,83,20,71,88,52,16,91,79,9,
9908,25,50,59,25,88,20,25,15,85,67,8,
9909,42,5,100,38,71,57,13,46,31,10,2,
9910,26,19,1,53,18,11,16,33,7,41,4,
9911,7,25,1,35,74,1,66,18,39,5,1,
9912,84,46,43,91,64,97,45,69,61,12,2,
9913,47,46,21,30,27,10,89,84,50,72,7,
9914,42,50,80,12,15,40,93,23,12,46,5,
9915,9,91,43,49,72,52,3,9,4,3,3,
9916,57,66,89,92,65,82,37,81,17,93,4,
9917,49,67,70,63,45,57,37,76,85,54,2,
9918,30,55,92,9,8,10,5,15,98,9,9,
9919,33,24,17,81,85,5,62,51,55,70,2,
9920,14,22,10,10,5,9,3,6,22,35,3,
9921,30,88,13,26,40,10,83,63,58,83,5,
9922,92,35,83,85,29,64,18,50,55,48,5,
9923,22,83,27,7,3,9,2,46,2,67,7,
9924,22,0,29,49,76,2,22,26,18,46,0,
9925,51,26,20,8,32,20,13,47,0,38,1,
9926,7,31,39,30,33,8,21,23,37,5,1,
9927,4,4,18,19,9,2,19,47,3,64,1,
9928,54,7,17,3,35,10,8,21,8,50,8,
9929,80,59,97,21,53,34,9,55,73,93,6,
9930,19,19,48,91,78,4,70,46,41,15,1,
9931,26,14,8,21,32,29,42,2,14,75,3,
9932,15,9,3,2,14,6,10,49,24,40,1,
9933,23,63,65,33,53,98,46,34,39,13,8,
9934,6,23,6,61,7,40,6,11,14,29,3,
9935,10,37,38,26,12,29,26,82,74,64,4,
9936,50,19,27,98,56,64,83,11,17,52,6,
9937,48,1,11,26,34,89,88,85,2,64,10,
9938,53,72,75,99,52,47,87,30,22,42,2,
9939,24,70,37,5,4,8,3,39,27,34,3,
9940,11,50,100,14,60,44,1,90,26,93,9,
9941,66,37,64,25,43,87,92,16,81,57,2,
9942,78,53,24,8,4,2,1,2,99,53,10,
9943,85,96,49,53,98,86,4,5,3,2,8,
9944,36,7,63,54,63,95,3,57,4,49,3,
9945,2,2,59,76,80,55,2,2,9,2,3,
9946,36,28,41,46,38,37,9,32,48,26,10,
9947,74,29,5,70,19,64,88,31,26,60,1,
9948,28,3,34,45,62,9,22,4,31,34,3,
9949,39,29,100,58,62,58,37,9,81,79,0,
9950,54,16,74,10,1,9,1,4,89,22,3,
9951,53,10,37,25,16,5,13,56,59,43,3,
9952,25,66,13,18,9,59,85,57,26,6,7,
9953,68,22,27,84,98,96,9,9,4,7,9,
9954,72,92,60,20,61,23,96,34,15,36,1,
9955,83,95,47,74,17,77,39,34,86,6,4,
9956,1,3,1,9,91,88,95,77,26,49,8,
9957,88,1,70,9,30,73,72,69,47,61,3,
9958,64,28,61,27,83,7,69,71,41,12,7,
9959,83,62,34,7,54,94,66,15,76,52,4,
9960,1,80,18,45,47,85,46,51,91,64,10,
9961,4,0,10,5,10,94,5,10,75,56,7,
9962,84,89,7,77,79,45,63,49,60,49,3,
9963,34,57,40,4,0,7,1,31,52,11,3,
9964,86,30,33,9,46,93,3,44,19,63,7,
9965,8,30,87,6,9,7,3,63,92,41,7,
9966,53,78,92,51,39,48,56,78,10,42,2,
9967,18,14,4,3,32,39,14,34,11,44,1,
9968,50,36,0,57,20,14,3,2,7,40,0,
9969,12,16,25,58,86,40,15,51,1,37,2,
9970,98,17,99,39,50,78,14,14,48,75,6,
9971,89,88,9,26,89,76,92,63,38,74,9,
9972,50,41,61,37,36,94,50,44,79,46,3,
9973,24,75,76,69,64,9,38,4,54,14,3,
9974,48,24,48,92,86,67,64,17,20,69,4,
9975,10,13,4,21,29,8,23,16,32,8,3,
9976,20,27,3,62,60,36,16,20,6,14,2,
9977,13,49,24,21,54,18,60,24,54,74,2,
9978,24,36,94,0,6,7,5,27,55,97,4,
9979,16,47,9,67,45,10,11,30,10,44,2,
9980,10,85,14,79,8,46,68,84,16,1,9,
9981,85,79,43,27,7,38,87,91,38,58,6,
9982,38,10,5,62,49,44,9,23,3,12,8,
9983,21,21,14,42,35,7,35,16,0,42,1,
9984,36,9,47,34,11,25,11,3,62,5,8,
9985,59,32,72,91,53,49,79,97,40,1,7,
9986,95,88,95,2,94,40,37,50,33,17,6,
9987,29,51,57,23,10,80,88,69,24,69,4,
9988,26,8,91,96,33,97,80,83,27,82,9,
9989,51,36,82,69,36,15,10,2,86,80,4,
9990,4,39,22,2,1,4,5,53,91,9,5,
9991,54,43,96,39,20,87,1,1,8,0,9,
9992,24,14,19,32,44,15,15,43,13,40,4,
9993,57,50,28,5,61,60,12,45,61,67,10,
9994,84,39,26,14,31,93,31,31,78,73,5,
9995,90,98,26,24,53,46,35,75,28,28,2,
9996,40,11,90,43,93,38,96,18,75,88,7,
9997,11,6,80,21,63,66,82,6,23,4,10,
9998,71,77,35,31,58,65,13,23,18,7,3,
9999,32,20,13,23,25,48,88,9,59,6,1,
10000,70,3,42,86,21,19,3,45,9,44,7,
10001,80,71,32,18,76,22,99,22,10,81,3,
10002,31,7,49,36,13,92,81,48,79,82,2,
10003,7,26,34,60,41,6,55,27,43,27,4,
10004,76,59,42,1,6,3,7,5,87,64,2,
10005,26,11,76,71,89,89,91,97,16,22,1,
10006,4,5,4,9,77,73,8,23,35,23,7,
10007,6,8,9,1,69,45,60,40,21,47,7,
10008,39,44,9,89,0,100,10,65,43,76,9,
10009,63,31,22,24,39,16,10,44,24,11,6,
10010,72,68,72,14,22,49,83,76,13,91,2,
10011,8,9,1,10,43,45,7,61,40,55,10,
10012,32,27,11,94,66,18,88,89,87,77,6,
10013,30,78,11,41,30,58,59,91,26,52,7,
10014,14,77,33,85,14,98,19,75,34,81,5,
10015,30,38,12,15,12,1,65,6,18,24,2,
10016,13,4,2,50,13,12,37,22,34,18,5,
10017,8,18,24,21,5,36,5,20,55,70,1,
10018,47,29,6,26,3,12,4,43,19,69,9,
10019,25,53,12,86,86,91,4,3,7,8,1,
10020,25,35,32,60,46,19,46,36,40,6,0,
10021,73,41,67,48,33,85,74,73,27,31,4,
